Codigo;Nome;Unidade;Periodo;Inicio;Ultimo;Fonte;Especial
25301;Importações - Equipamentos de transporte industrial (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25302;Importações - Bens intermediários (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25303;Importações - Alimentos e bebidas básicos, destinados principalmente à indústria (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25304;Importações - Alimentos e bebidas elaborados, destinados principalmente à indústria (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25305;Importações - Insumos industriais básicos (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25306;Importações - Insumos industriais elaborados (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25307;Importações - Peças e acessórios para bens de capital (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25308;Importações - Peças para equipamentos de transporte (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25309;Importações - Bens de consumo (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25310;Importações - Bens de consumo duráveis (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25311;Importações - Bens de consumo duráveis, exceto automóveis para passageiros e equipamentos de transportes (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25312;Importações - Automóveis para passageiros (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25313;Importações - Equipamentos de transporte não industrial (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25314;Importações - Bens de consumo semiduráveis e não duráveis (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25315;Importações - Bens de consumo semiduráveis (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25316;Importações - Bens de consumo não duráveis (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25317;Importações - Alimentos e bebidas básicos, destinados principalmente ao consumo doméstico (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25318;Importações - Alimentos e bebidas elaborados, destinados principalmente ao consumo doméstico (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25319;Importações - Combustíveis e lubrificantes (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25320;Importações - Combustíveis e lubrificantes básicos (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25321;Importações - Combustíveis e lubrificantes elaborados (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25322;Importações - Gasolinas para automóvel (motor spirit) (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25323;Importações - Combustíveis e lubrificantes elaborados - exceto gasolinas para automóvel (motor spirit) (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25324;Importações - Bens não especificados anteriormente (CGCE);US$;M;01/01/1997;01/08/2019;MDIC/Secex;N
25325;Importações (kg) - Bens de capital (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25326;Importações (kg) - Bens de capital, exceto equipamentos de transporte (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25327;Importações (kg) - Equipamentos de transporte industrial (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25328;Importações (kg) - Bens intermediários (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25329;Importações (kg) - Alimentos e bebidas básicos, destinados principalmente à indústria (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25330;Importações (kg) - Alimentos e bebidas elaborados, destinados principalmente à indústria (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25331;Importações (kg) - Insumos industriais básicos (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25332;Importações (kg) - Insumos industriais elaborados (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25333;Importações (kg) - Peças e acessórios para bens de capital (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25334;Importações (kg) - Peças para equipamentos de transporte (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25335;Importações (kg) - Bens de consumo (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25336;Importações (kg) - Bens de consumo duráveis (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25337;Importações (kg) - Bens de consumo duráveis, exceto automóveis para passageiros e equipamentos de transportes (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25338;Importações (kg) - Automóveis para passageiros (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25339;Importações (kg) - Equipamentos de transporte não industrial (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25340;Importações (kg) - Bens de consumo semiduráveis e não duráveis (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25341;Importações (kg) - Bens de consumo semiduráveis (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25342;Importações (kg) - Bens de consumo não duráveis (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25343;Importações (kg) - Alimentos e bebidas básicos, destinados principalmente ao consumo doméstico (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25344;Importações (kg) - Alimentos e bebidas elaborados, destinados principalmente ao consumo doméstico (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25345;Importações (kg) - Combustíveis e lubrificantes (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25346;Importações (kg) - Combustíveis e lubrificantes básicos (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25347;Importações (kg) - Combustíveis e lubrificantes elaborados (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25348;Importações (kg) - Gasolinas para automóvel (motor spirit) (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25349;Importações (kg) - Combustíveis e lubrificantes elaborados - exceto gasolinas para automóvel (motor spirit) (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25350;Importações (kg) - Bens não especificados anteriormente (CGCE);kg;M;01/01/1997;01/08/2019;MDIC/Secex;N
25351;Indicador de Custo do Crédito - ICC - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
25352;Indicador de Custo do Crédito - ICC - Pessoas jurídicas - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
25353;Indicador de Custo do Crédito - ICC - Pessoas físicas - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
25354;Indicador de Custo do Crédito - ICC - Recursos livres - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
25355;Indicador de Custo do Crédito - ICC - Recursos livres - Pessoas jurídicas - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
25356;Indicador de Custo do Crédito - ICC - Recursos livres - Pessoas físicas - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
25357;Indicador de Custo do Crédito - ICC - Recursos direcionados - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
25358;Indicador de Custo do Crédito - ICC - Recursos direcionados - Pessoas jurídicas - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
25359;Indicador de Custo do Crédito - ICC - Recursos direcionados - Pessoas físicas - Total;% a.a.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
25379;Índice de Atividade Econômica Regional - Minas Gerais;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25380;Índice de Atividade Econômica Regional - Minas Gerais - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25381;Índice de Atividade Econômica Regional - Região Centro-Oeste;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25382;Índice de Atividade Econômica Regional - Região Centro-Oeste - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25383;Índice de Atividade Econômica Regional - Goiás;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25384;Índice de Atividade Econômica Regional - Goiás - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25388;Índice de Atividade Econômica Regional -Nordeste;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25389;Índice de Atividade Econômica Regional - Nordeste - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25390;Índice de Atividade Econômica Regional - Ceará;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25391;Índice de Atividade Econômica Regional - Ceará - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25392;Índice de Atividade Econômica Regional - São Paulo;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25393;Índice de Atividade Econômica Regional - Região Sudeste;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25394;Índice de Atividade Econômica Regional - São Paulo - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25395;Índice de Atividade Econômica Regional - Região Sudeste - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25396;Índice de Atividade Econômica Regional - Rio de Janeiro;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25397;Índice de Atividade Econômica Regional - Rio de Janeiro - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25398;Índice de Atividade Econômica Regional - Espírito Santo;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25399;Índice de Atividade Econômica Regional - Espírito Santo - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25400;Índice de Atividade Econômica Regional - Região Sul;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25401;Índice de Atividade Econômica Regional - Rio Grande do Sul;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25402;Índice de Atividade Econômica Regional - Santa Catarina;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25403;Índice de Atividade Econômica Regional - Região Sul - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25404;Índice de Atividade Econômica Regional - Rio Grande do Sul - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25405;Índice de Atividade Econômica Regional - Santa Catarina - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25406;Índice de Atividade Econômica Regional - Região Norte;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25407;Índice de Atividade Econômica Regional - Região Norte - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25408;Índice de Atividade Econômica Regional - Paraná;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25409;Índice de Atividade Econômica Regional - Pará;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25410;Índice de Atividade Econômica Regional - Pará - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25411;Índice de Atividade Econômica Regional - Amazonas;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25412;Índice de Atividade Econômica Regional - Amazonas - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25413;Índice de Atividade Econômica Regional - Paraná - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25415;Índice de Atividade Econômica Regional - Bahia;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25416;Índice de Atividade Econômica Regional - Bahia - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25417;Índice de Atividade Econômica Regional - Pernambuco;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25418;Índice de Atividade Econômica Regional - Pernambuco - com ajuste sazonal;Índice;M;01/01/2003;01/05/2022;BCB-Depec;N
25419;Mediana dos Valores de Garantia de Imóveis Residenciais Financiados (MVG-R);R$;M;01/03/2004;01/05/2022;BCB-Desig;N
25422;Índice de Liquidez Estrutural do Sistema Bancário Nacional;Índice;M;01/12/2011;01/06/2022;BCB-Desig;N
25424;Exposição Total;R$ (milhões);M;01/10/2015;01/05/2022;BCB;N
25425;Razão de Alavancagem (B1B2);%;M;01/10/2015;01/05/2022;BCB;N
25433;Taxa média mensal de juros das operações de crédito - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25434;Taxa média mensal de juros das operações de crédito - Pessoas jurídicas - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25435;Taxa média mensal de juros das operações de crédito - Pessoas físicas - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25436;Taxa média mensal de juros das operações de crédito com recursos livres - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25437;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25438;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Desconto de duplicatas e recebíveis;% a.m.;M;01/07/1994;01/04/2022;BCB-DSTAT;N
25439;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Desconto de cheques;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25440;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Antecipação de faturas de cartão de crédito;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25441;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Capital de giro com prazo de até 365 dias;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25442;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25443;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Capital de giro rotativo;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25444;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Capital de giro total;% a.m.;M;01/06/2000;01/04/2022;BCB-DSTAT;N
25445;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Conta garantida;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25446;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Cheque especial;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25447;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Aquisição de veículos;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25448;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Aquisição de outros bens;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25449;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Aquisição de bens total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25450;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de veículos;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25451;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de outros bens;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25452;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25453;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Vendor;% a.m.;M;01/06/2000;01/04/2022;BCB-DSTAT;N
25454;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Compror;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25455;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Cartão de crédito rotativo;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25456;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Cartão de crédito parcelado;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25457;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Cartão de crédito total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25458;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC);% a.m.;M;01/06/2000;01/04/2022;BCB-DSTAT;N
25459;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Financiamento a importações;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25460;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Financiamento a exportações;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25461;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Repasse externo;% a.m.;M;01/06/2000;01/04/2022;BCB-DSTAT;N
25462;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25463;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Cheque especial;% a.m.;M;01/07/1994;01/04/2022;BCB-DSTAT;N
25464;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25465;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25466;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25467;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25468;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25469;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado total;% a.m.;M;01/01/2004;01/04/2022;BCB-DSTAT;N
25470;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Crédito pessoal total;% a.m.;M;01/07/1994;01/04/2022;BCB-DSTAT;N
25471;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Aquisição de veículos;% a.m.;M;01/06/2000;01/04/2022;BCB-DSTAT;N
25472;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Aquisição de outros bens;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25473;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Aquisição de bens total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25474;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Arrendamento mercantil de veículos;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25475;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Arrendamento mercantil de outros bens;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25476;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Arrendamento mercantil total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25477;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Cartão de crédito rotativo;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25478;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Cartão de crédito parcelado;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25479;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Cartão de crédito total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25480;Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas físicas - Desconto de cheques;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25481;Taxa média mensal de juros das operações de crédito com recursos direcionados - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25482;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25483;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural com taxas de mercado;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25484;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural com taxas reguladas;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25485;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Crédito rural total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25486;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25487;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25488;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Financiamento imobiliário total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25489;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Capital de giro com recursos do BNDES;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25490;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25491;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25492;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas jurídicas - Financiamento com recursos do BNDES total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25493;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25494;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Crédito rural com taxas de mercado;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25495;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Crédito rural com taxas reguladas;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25496;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Crédito rural total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25497;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Financiamento imobiliário com taxas de mercado;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25498;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Financiamento imobiliário com taxas reguladas;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25499;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Financiamento imobiliário total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25501;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Financiamento de investimentos com recursos do BNDES;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25502;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25503;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Financiamento com recursos do BNDES total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25504;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Microcrédito destinado a consumo;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25505;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Microcrédito destinado a microempreendedores;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25507;Taxa média mensal de juros das operações de crédito com recursos direcionados - Pessoas físicas - Microcrédito total;% a.m.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
25582;PMS - Índice de volume de serviços - Total - Região Sul;Índice;M;01/01/2011;01/05/2022;BCB e IBGE;N
25583;PMS - Índice de volume de serviços - Total - Rio Grande do Sul;Índice;M;01/01/2011;01/05/2022;IBGE;N
27443;Spread do ICC - Total;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27444;Spread do ICC - Pessoas jurídicas - Total;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27445;Spread do ICC - Pessoas físicas - Total;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27446;Spread do ICC - Recursos livres - Total;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27447;Spread do ICC - Recursos livres - Pessoas jurídicas - Total;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27448;Spread do ICC - Recursos livres - Pessoas físicas - Total;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27449;Spread do ICC - Recursos direcionados - Total;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27450;Spread do ICC - Recursos direcionados - Pessoas jurídicas - Total;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27451;Spread do ICC - Recursos direcionados - Pessoas físicas - Total;p.p.;M;01/01/2013;01/04/2022;BCB-DSTAT;N
27572;Jm - Taxa mensal para cálculo da TLP;% a.a.;M;31/12/2017;01/08/2022;BCB-Demab;N
27574;Índice de Commodities - Brasil;Índice;M;31/01/1998;01/07/2022;BCB-Depec;N
27575;Índice de Commodities - Brasil - Agropecuária;Índice;M;31/01/1998;01/07/2022;BCB-Depec;N
27576;Índice de Commodities - Brasil - Metal;Índice;M;31/01/1998;01/07/2022;BCB-Depec;N
27577;Índice de Commodities - Brasil - Energia;Índice;M;31/01/1998;01/07/2022;BCB-Depec;N
27623;Taxa média de juros das operações de crédito não rotativo - Total;% a.a.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27624;Taxa média de juros das operações de crédito não rotativo - Pessoas jurídicas - Total;% a.a.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27625;Taxa média de juros das operações de crédito não rotativo - Pessoas físicas - Total;% a.a.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27626;Taxa média de juros das operações de crédito não rotativo com recursos livres - Total;% a.a.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27627;Taxa média de juros das operações de crédito não rotativo com recursos livres - Pessoas jurídicas - Total;% a.a.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27628;Taxa média de juros das operações de crédito não rotativo com recursos livres - Pessoas físicas - Total;% a.a.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27631;Spread médio das operações de crédito não rotativo - Total;p.p.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27632;Spread médio das operações de crédito não rotativo - Pessoas jurídicas - Total;p.p.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27633;Spread médio das operações de crédito não rotativo - Pessoas físicas - Total;p.p.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
27634;Spread médio das operações de crédito não rotativo com recursos livres - Total;p.p.;M;01/03/2011;01/04/2022;BCB-DSTAT;N
