DATE;CE12_CUTIND12;CNI12_INDE12;CNI12_INDEE12;CNI12_INDEP12;CNI12_INDP12;CNI12_INDTE12;CNI12_INDTP12;CNI12_NUCAP12;CNI12_NUCAPD12;ONS12_CONV12;ONS12_HIDR12;ACSP12_SCPCC12;ACSP12_TELCH12;CNI12_VENREA12;CNI12_VENRED12;BM12_CCA12;BM12_CCAPF12;BM12_CCAPJ12;BM12_CIN12;BM12_CINPF12;BM12_CINPJ12;BM12_CPCA12;BM12_CPCAPF12;BM12_CPCAPJ12;BM12_CPCO12;BM12_CPCOPF12;BM12_CPCOPJ12;BM12_CRDCAPF12;BM12_CRDCAPJ12;BM12_CRDIN12;BM12_CRDINPF12;BM12_CRDPCA12;BM12_CRDPCAPF12;BM12_CRDPCAPJ12;BM12_CRDPCOPF12;BM12_CRDPCOPJ12;BM12_CRDSD12;BM12_CRDSDPF12;BM12_CRDSDPJ12;BM12_CRDSPF12;BM12_CRDSPJ12;BM12_CRDTJPF12;BM12_CRDTJPJ12;BM12_CRLCA12;BM12_CRLCAPF12;BM12_CRLCAPJ12;BM12_CRLIN12;BM12_CRLINPF12;BM12_CRLINPJ12;BM12_CRLPCA12;BM12_CRLPCAPF12;BM12_CRLPCAPJ12;BM12_CRLPCO12;BM12_CRLPCOPF12;BM12_CRLPCOPJ12;BM12_CRLSD12;BM12_CRLSDPJ12;BM12_CRLSPF12;BM12_CRLSPJ12;BM12_CRLTJ12;BM12_CRLTJPF12;BM12_CRLTJPJ12;BM12_CS12;BM12_CSD12;BM12_CSDPF12;BM12_CSDPJ12;BM12_CSPF12;BM12_CSPJ12;BM12_CTJ12;BM12_CTJPF12;BM12_CTJPJ12;SECEX12_XGASOL12;BM12_BTNFBC12;BM12_DEXEEN12;BM12_DEXEEY12;BM12_DEXEMN12;BM12_DEXEMY12;BM12_DEXGFN12;BM12_DEXGFY12;BM12_DEXSPN12;BM12_DEXSPY12;BM12_DIFISPN12;BM12_DIFISPY12;BM12_DINEEN12;BM12_DINEEY12;BM12_DINEMY12;BM12_DINGFN12;BM12_DINGFY12;BM12_DINSPY12;BM12_DTEEN12;BM12_DTEEY12;BM12_DTEMN12;BM12_DTEMY12;BM12_DTGFN12;BM12_DTGFY12;BM12_DTSPN12;BM12_DTSPY12;BM12_LFTFBC12;BM12_LTNFBC12;BM12_NFEEJNNAS12;BM12_NFEEJNNS12;BM12_NFEEJNYS12;BM12_NFEENNAS12;BM12_NFEENNS12;BM12_NFEENYS12;BM12_NFEEPNAS12;BM12_NFEEPNS12;BM12_NFEEPYS12;BM12_NFEMJNNAS12;BM12_NFEMJNNS12;BM12_NFEMJNYS12;BM12_NFEMNNAS12;BM12_NFEMNNS12;BM12_NFEMNYS12;BM12_NFEMPNAS12;BM12_NFEMPYS12;BM12_NFGFJNNAS12;BM12_NFGFJNNS12;BM12_NFGFJNYS12;BM12_NFGFNNAS12;BM12_NFGFNNS12;BM12_NFGFNYS12;BM12_NFGFPNS12;BM12_NFGFPYS12;BM12_NFSPJNNAS12;BM12_NFSPJNNS12;BM12_NFSPJNYS12;BM12_NFSPNNAS12;BM12_NFSPNNS12;BM12_NFSPNYS12;BM12_NFSPPNAS12;BM12_NFSPPNS12;BM12_NFSPPYS12;BM12_NTNFBC12;BM12_TPFERMA12;BM12_TPFMA12;BM12_TPFOVERMA12;BM12_TPFPREMA12;BM12_TPFTRMA12;FNDE12_SALEDU12;MPAS12_ARRBT12;MPAS12_ARRLIQ12;MPAS12_BENPREV12;MPAS12_RESPRGPS12;BM12_PIBAC12;GAC12_CAALIM12;GAC12_CAALIMDESSAZ12;GAC12_CAAUTO12;GAC12_CAAUTODESSAZ12;GAC12_CABC12;GAC12_CABCD12;GAC12_CABCDDESSAZ12;GAC12_CABCDESSAZ12;GAC12_CABCND12;GAC12_CABCNDDESSAZ12;GAC12_CABEBDESSAZ12;GAC12_CABI12;GAC12_CABIDESSAZ12;GAC12_CABORR12;GAC12_CABORRDESSAZ12;GAC12_CACOU12;GAC12_CACOUDESSAZ12;GAC12_CAELET12;GAC12_CAELETDESSAZ12;GAC12_CAEQUIP12;GAC12_CAEQUIPDESSAZ12;GAC12_CAFARM12;GAC12_CAFARMDESSAZ12;GAC12_CAFUM12;GAC12_CAFUMDESSAZ12;GAC12_CAIEX12;GAC12_CAIEXDESSAZ12;GAC12_CAIG12;GAC12_CAIGDESSAZ12;GAC12_CAIMPDESSAZ12;GAC12_CAINFO12;GAC12_CAINFODESSAZ12;GAC12_CAIT12;GAC12_CAITDESSAZ12;GAC12_CAMAD12;GAC12_CAMET12;GAC12_CAMETAL12;GAC12_CAMETALDESSAZ12;GAC12_CAMETDESSAZ12;GAC12_CAMIN12;GAC12_CAMINDESSAZ12;GAC12_CAMOV12;GAC12_CAMOVDESSAZ12;GAC12_CAOUT12;GAC12_CAOUTDESSAZ12;GAC12_CAPAPEL12;GAC12_CAPAPELDESSAZ12;GAC12_CAPET12;GAC12_CAPETDESSAZ12;GAC12_CAQUIDESSAZ12;GAC12_CATEXDESSAZ12;GAC12_CAVEST12;GAC12_CAVESTDESSAZ12;GAC12_FBKFCAMIDESSAZ12;FIPE12_FIPE0002Q2;FIPE12_FIPE0118Q2;FIPE12_FIPE0348Q2;FIPE12_FIPE0379Q2;FIPE12_FIPE0482Q2;FIPE12_FIPE0516Q2;FIPE12_FIPE0553Q2;FIPE12_FIPEQ2G12;FIPE12_IPCFIPE12;CNI12_HTRAB12;CNI12_HTRABD12;CNI12_PEEMP12;CNI12_PEEMPD12;CNI12_REMR12;CNI12_RENDR12;CNI12_ICEICA12;CNI12_ICEIEXP12;CNI12_ICEIGER12
2006-08-01;83.6;;;;;;;83.0;81.8;1731.52907;32418.88796;1795493.0;2075391.0;108.6;99.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;674302.0;;;;;;;;;201508317.0;41.74;5262.33;0.23;14395.16;0.62;-19425.87;-0.84;231.62;0.01;846055.12;36.54;15685.37;0.68;14.64;724499.37;31.29;46.61;20947.7;0.9;353390.55;15.26;705073.5;30.45;1079411.75;46.62;439092.89;307303.23;126.54;-50.94;0.01;-4904.84;-2486.63;-0.21;-5031.42;-2435.7;-0.22;28271.41;2382.76;1.22;10193.99;1550.22;0.44;-18077.46;-0.78;135270.87;13370.48;5.84;80704.11;6142.9;3.49;-7227.57;-2.36;163668.82;15702.3;7.07;85993.26;5206.49;3.71;-77675.61;-10495.8;-3.35;248610.11;2.08;7.02;39.51;29.28;2.05;578294504.45;10800884.70776;10020340.24022;13120728.06795;-3100387.82773;2317035.7;108.184301533163;98.3289787336301;73.6259126036162;66.2402995569425;86.2845366554232;68.3460997326739;63.1372159074314;78.5091169643574;93.4983786990832;84.8519348844927;83.4775866566902;92.1123637846268;85.2295803396045;85.0879194005099;79.0797387386653;122.185772699674;111.364014915149;89.3669782234831;83.8574579767939;71.0679432043738;64.5261100400723;81.4762197995153;70.6433381155826;104.69975808051;140.321041219173;106.834945103782;105.222369638618;88.759270623247;81.3099287015983;101.537952182455;87.4004674625537;82.3827621597424;87.392944568087;79.4386311193684;91.7316181231205;94.505648889868;82.8241383631064;76.1647271320349;87.736484289151;79.6862228583279;74.4901599516199;86.8039272474861;77.6537588469373;68.010715352544;57.9408195568826;88.6757180535021;86.4431088529223;90.5377953545943;84.7910138094379;82.2210441786655;102.860694203932;73.8276772910041;62.9969890469239;57.2430411637519;0.0086;0.4226;0.4283;0.2098;0.6306;-1.2098;0.0669;0.1758;266.6739;107.1;100.9;101.1;100.4;100.6;96.1;;;
2006-09-01;84.6;;;;;;;83.0;82.1;1963.530354;30537.18417;1614122.0;1842520.0;106.1;100.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;684392.0;;;;;;;;;209793199.0;38.66;5027.0;0.22;14563.95;0.62;-23487.93;-1.01;-3896.98;-0.17;854729.42;36.58;15568.3;0.67;14.57;736020.08;31.5;46.74;20595.3;0.88;355088.29;15.2;712532.15;30.5;1088215.74;46.57;437783.4;325748.89;570.36;120.19;0.02;-4693.74;-410.16;-0.2;-5264.13;-530.35;-0.23;32393.57;3465.21;1.39;14059.51;1471.27;0.6;-18334.09;-0.78;127706.44;7677.82;5.47;76004.85;7613.19;3.25;-64.63;-2.21;160670.37;11263.22;6.88;85370.62;8674.3;3.65;-75299.78;-2588.92;-3.22;253639.28;1.86;6.34;38.83;30.75;2.07;543138530.5;11180194.68845;10419852.26596;18986451.41741;-8566599.15145;2336552.2;106.752362791269;99.115270710336;63.4764420882481;64.5863730581349;82.2874896739347;63.6210011443083;62.2468502646452;78.7423813086198;89.9734861556551;84.9226932125912;83.4918621842738;87.9637226422298;84.5933091910467;80.3890703933399;79.3449214838667;120.78635294054;108.393046910864;78.8664517316044;77.7314261042656;66.0346270683086;64.5137705537716;75.4366457769892;72.4033736591805;34.2996059030788;111.693191092211;88.7923935046613;88.5388359112252;83.9746489688719;81.1144843083211;103.129905805112;87.4325659489946;85.257257012034;83.5136570875284;80.2405821771023;89.0831576092807;91.8306209604177;74.8355803100565;74.4300324277108;89.2996631618689;76.7933969493935;75.5968494914671;86.4934552934505;81.2373072879305;62.9003089013801;64.168629165545;91.4523893621071;90.0807788277885;89.0703969766749;81.624297553547;81.6059125800634;101.209727557052;72.7169429015124;61.5384628310052;57.7658730034882;-0.2167;0.6138;-0.1252;0.3018;0.4353;1.0952;0.0444;0.1751;267.3353;102.9;100.9;101.8;100.7;100.7;95.1;;;
2006-10-01;84.2;;;;;;;83.3;81.9;2037.10950591;31999.72029;1656681.0;2122879.0;108.5;100.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;697581.0;;;;;;;;;48506070.0;38.29;5452.21;0.23;14320.61;0.61;-33409.76;-1.41;-13636.94;-0.58;857391.36;36.29;15276.83;0.65;14.4;748890.46;31.7;46.75;20729.03;0.88;354597.55;15.01;715480.7;30.28;1090807.28;46.17;435922.14;323054.16;271.43;79.67;0.01;-4456.04;191.58;-0.19;-4727.51;111.9;-0.2;33087.72;2771.64;1.4;13364.26;-329.01;0.57;-19723.45;-0.83;127240.28;10565.95;5.39;74093.95;2799.36;3.14;-7766.57;-2.25;160599.43;13417.26;6.8;83002.17;2661.93;3.51;-77597.24;-10755.3;-3.28;263288.17;1.47;7.54;38.09;30.37;2.07;562268405.0;11121727.59258;10314513.88269;13357824.85919;-3043310.9765;2361640.9;106.61425149475;97.9973580650802;69.6323886480079;66.9325451745342;85.9264314336207;70.5611787411176;65.7236261336259;77.7272496135383;92.0647401045978;83.7796209724295;80.7832092156936;93.6579954612877;86.2599066924249;84.3244182812848;78.8957686084808;131.700145931479;105.471997172925;85.0592311848644;78.7293459410019;69.4772506984744;65.8359671404166;77.4195601866806;73.6431246325258;62.9393014330021;133.590490412519;99.4241427765352;96.7576775404465;89.0444554301549;81.819538444268;103.556014966182;95.702631818955;88.3787178033965;88.2990749815612;80.7130213527831;90.5795104820317;94.1749315237383;79.510861354666;76.4143367370927;87.7444685241962;79.4200333807803;75.0122975308715;97.0304976684352;85.2780090145089;75.1730391689618;63.4764310843046;92.9249787757952;87.4821600084776;91.2388142681327;82.9527825655513;85.1349864402231;102.225196942498;78.721302118753;61.335641480143;59.9432210076511;0.2426;1.0875;-0.2038;0.0915;0.2923;-0.7421;0.1034;0.2894;268.3674;105.5;100.9;101.8;100.8;101.5;98.2;;;
2006-11-01;84.7;;;;;;;83.1;82.0;1399.91486085;32067.85182133;1650159.0;2248608.0;106.2;102.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;717045.0;;;;;;;;;42611570.0;38.9;4855.25;0.2;14553.36;0.61;-42230.5;-1.77;-22821.89;-0.96;866294.67;36.29;14777.97;0.62;14.34;764056.22;32.01;46.96;19633.22;0.82;356784.8;14.95;721825.71;30.24;1098243.73;46.01;418907.02;341788.73;102.61;-226.56;0.0;-5203.26;-1175.69;-0.22;-5305.89;-949.12;-0.22;34466.27;4594.78;1.44;14114.35;2028.06;0.59;-20351.89;-0.85;125436.13;7974.96;5.25;72711.84;8050.93;3.05;75.98;-2.21;160005.01;12343.18;6.7;81622.93;8903.3;3.42;-78382.01;-3439.86;-3.28;282953.63;1.24;6.29;36.47;32.95;2.06;562933276.0;11217915.5688;10414486.5479;13301232.19623;-2886745.64833;2386570.6;101.078361569933;96.7194908979273;69.1099083945505;66.672172489533;86.122847992279;73.6281644561429;65.6356072391979;80.1950169601644;90.9685874219888;85.359494138517;82.676352392616;91.9669900335335;88.462017592212;82.0010759255002;79.4536228205547;143.01704416469;110.266960750652;84.591547422454;79.3771768364639;70.3112724189231;67.0793861626755;83.8679017927297;82.9444407530732;74.8226967021743;133.099144882632;106.20361264402;105.909582877007;87.8830829772774;83.8761667815031;106.685452674788;98.0526726223379;86.6051665100001;86.5673835945987;82.1484962731003;88.9698956016423;86.4169013558913;76.6538131757406;76.7797319620724;88.5467580712054;78.8624344347465;77.2376654235569;108.539133803475;93.5969912285534;66.429813190879;64.2720671448322;89.3670477323218;89.8315668591764;87.709778537726;90.8612268049484;85.2997399508723;101.70549062912;79.9419421348518;64.4116440601041;61.5891989038576;0.33;1.2954;-0.0797;-0.0365;0.2529;-0.1498;0.0632;0.3965;269.4876;103.2;101.5;101.6;101.1;102.3;105.1;;;
2006-12-01;84.4;;;;;;;80.7;82.2;1646.58125;32962.66217;2031564.0;2839795.0;99.6;102.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732590.0;;;;;;;;;60283262.0;38.58;4708.25;0.2;14479.53;0.6;-47003.44;-1.95;-27815.66;-1.15;887965.17;36.85;15607.69;0.65;14.5;782803.33;32.49;47.64;20315.94;0.84;363936.81;15.1;735799.88;30.54;1120052.63;46.49;412034.1;346984.19;-223.02;39.06;-0.01;-5071.63;756.07;-0.21;-4848.64;717.0;-0.2;36321.57;5396.05;1.51;16606.35;7408.93;0.69;-19715.19;-0.82;125826.65;7742.27;5.22;74475.05;13505.51;3.09;5763.22;-2.13;161925.2;13177.38;6.72;86009.77;21670.51;3.57;-75915.39;8493.1;-3.15;296597.95;1.23;5.2;35.86;34.25;2.1;877448774.0;18202278.66147;17391065.07646;19445960.83989;-2054895.76343001;2409449.9;89.6579534191762;98.5936372425985;56.059066919489;71.5658877142186;77.2081767001167;67.0467610773783;74.0623420854694;86.1041733869347;81.0001531411182;90.4689547555288;81.7723972502276;80.5822509744351;88.2320050491764;71.9726956801769;80.4748681671004;102.235127772145;122.803652016678;74.1056308504359;83.8387899759454;63.3524094161046;70.1510529185409;70.3417559174569;74.3331570775163;60.2639755943391;129.567839079211;85.8282180706314;90.6829177570548;76.5584153149415;85.2427018231148;119.570266966947;84.7722546198898;92.4822652088746;75.92034737906;85.3734912446363;78.1625734450554;83.7477121835069;67.7690515463279;77.1948085017042;89.6676259651832;73.6918272607548;78.5768930305511;117.107816998127;121.201888026306;32.0864316445427;55.5221003877838;86.3793497017702;86.6905935578413;83.5884360049255;87.0608969445461;84.2089604977019;105.555861388537;48.4917019473761;71.3175035351871;63.8311395987705;-0.0146;0.1262;2.686;1.4467;0.0032;0.5686;0.1029;0.6617;272.2949;93.5;101.6;100.3;101.5;102.3;124.2;;;
2007-01-01;82.4;;;;;;;80.3;82.2;1200.6137;34433.88287;1721811.0;1831802.0;92.0;104.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;738456.0;;;;;;;;;75987636.0;38.52;5364.16;0.22;14247.12;0.59;-58356.28;-2.4;-38745.0;-1.59;886663.25;36.42;15114.13;0.62;14.32;793575.48;32.6;47.54;20478.3;0.84;362907.46;14.91;735219.2;30.2;1118604.96;45.95;421528.77;314747.72;-7.91;105.7;0.0;-4251.59;237.67;-0.17;-4243.71;131.98;-0.17;37424.88;2857.42;1.54;16538.12;-955.12;0.68;-20886.73;-0.86;120783.36;11220.82;4.96;60936.99;-584.47;2.5;-11805.29;-2.46;158200.33;14183.94;6.5;73223.52;-1301.92;3.01;-84976.77;-15485.85;-3.49;313803.81;1.19;8.4;35.63;31.62;2.04;821843213.85;10897704.61145;9477231.66759;13173248.97945;-3696017.31186;2435015.8;90.9257621023452;97.0835410267672;67.5794851495292;72.2128604801922;72.4494962735882;59.9540094814006;64.5573961109571;78.9862559950841;77.013396083227;84.7539635310149;80.096255946593;83.6389233864202;87.7187719707202;79.6590239197874;80.6043780089984;94.8783200248692;108.127152580007;88.099181923206;86.9408444006924;68.2808661575672;71.8127763810823;59.4670602225178;75.1065049867243;59.4393720783309;102.172204876154;97.9939094429204;99.7860888969908;78.5359631611434;83.360300715876;104.408866301244;83.6681449331039;91.067588610596;77.1134224088813;82.1620297712989;85.6975960829162;89.424882019675;68.8113892963907;70.6677121191931;94.2335968639392;74.6649875294518;76.0163505615024;76.4036890551536;84.4067620322759;68.442977989504;68.192978962799;88.3489840080113;88.6280328231135;77.8579300503431;83.7051366170683;85.7678690994346;104.498220155788;46.948619543636;67.3910473219456;64.6383680256943;0.2751;0.7622;2.7999;1.3876;0.6975;0.4966;1.2177;1.001;274.1054;94.6;101.4;100.4;101.8;102.6;100.6;;;
2007-02-01;83.9;;;;;;;80.7;82.3;878.15387;31973.01893;1509495.0;1640329.0;91.2;102.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748518.0;;;;;;;;;38277470.0;38.58;5191.21;0.21;14305.15;0.58;-79457.56;-3.23;-59961.2;-2.44;892306.37;36.29;15161.52;0.62;14.21;822912.05;33.47;48.3;20352.73;0.83;363811.33;14.8;743454.49;30.23;1127618.55;45.86;428734.81;328838.17;485.04;124.51;0.02;-3994.39;-183.55;-0.16;-4479.47;-308.06;-0.18;37097.1;3402.94;1.51;14779.87;784.23;0.6;-22317.21;-0.91;118497.76;7702.39;4.82;59262.78;5042.45;2.41;-2659.94;-2.41;156079.9;11229.84;6.35;70048.26;5643.13;2.85;-86031.62;-5586.71;-3.5;322755.78;1.16;8.07;35.32;32.53;2.15;345612752.12;11250515.68317;10436750.95426;13232337.45944;-2795586.50518;2459237.7;84.7703703620607;99.1082655505219;65.3375089192493;73.5053579704569;70.0100236788051;56.4607223746047;67.3340665833396;83.0159725454664;75.1650600950225;89.145144948332;82.904342824422;78.6731894261045;88.5675585616909;73.0705538342194;81.3036633538235;92.7265677722112;115.39783071813;76.3463499582774;85.4244951679481;65.0188601918465;71.5896700632239;69.246404518548;79.4150487873256;93.0167315348504;98.4024294926471;88.040396229728;96.0177082834206;74.2483476905855;85.0608326343264;105.469327997872;77.6667286142049;92.9722272564133;73.2001629369004;84.1670068793443;86.780459644502;81.7674476250513;70.676534609239;76.1193906903843;90.9729063830411;73.6766398487373;80.384218648713;70.9712054172247;85.5857625001464;61.0576216967941;65.6781692033629;81.3282186080367;88.8377019353418;74.9859624816554;88.4618272234143;85.9465015267175;107.517676426587;61.8782935593677;74.7323737249454;64.837228187678;0.0592;0.9363;0.4496;0.2258;0.7621;-0.9618;1.9969;0.4091;275.0206;94.9;100.7;100.8;102.1;102.4;98.3;;;
2007-03-01;83.1;;;;;;;82.5;82.8;1045.83964;36963.480616;1781560.0;1966617.0;108.1;105.4;;;;;;;;;;;;;;;;;;;;;;;;;102577.0;169316.0;;;;;;;;;;;;;;;;;245824.0;244636.0;;;;762353.0;;;;348401.0;413952.0;;;;69767740.0;33.85;4949.32;0.2;13779.46;0.55;-95589.24;-3.84;-76860.46;-3.09;899661.45;36.18;15373.19;0.62;14.03;851739.88;34.25;48.9;20322.52;0.82;362640.71;14.58;756150.64;30.41;1139113.87;45.81;415745.62;348323.33;92.35;-127.65;0.0;-3841.85;134.46;-0.15;-3934.23;262.1;-0.16;37576.18;2412.96;1.51;14185.7;-737.0;0.57;-23390.46;-0.94;119382.46;11870.8;4.8;61848.77;7957.62;2.49;-3913.18;-2.31;157050.99;14156.11;6.32;72192.62;7355.08;2.9;-84858.36;-6801.05;-3.41;338252.07;1.1;8.48;33.43;34.1;2.15;561791391.02;11571206.9925;10533992.18992;15225389.66364;-4691397.47372;2486603.3;94.058585126836;96.5062294320521;82.1835948959095;75.7611497982357;84.2634596116687;74.8739921501932;70.3232804163302;83.3379384851771;87.7034323259805;88.2326661757913;80.9601941345221;91.130131167939;90.0725040219479;85.5595667660194;83.6125761174977;109.777721134205;111.92497429061;90.3234092729481;88.8531143326178;74.6161377599143;70.7517624808393;74.940791097063;69.9842851639215;218.881935661491;139.24285784821;110.047125989933;107.143223462947;87.1806094830451;85.9025926312765;103.981957188685;96.6688993641016;94.6099269444712;85.5133178390479;84.3008614856246;93.4536037605185;96.7547495638796;82.5585791394724;76.5538045606473;94.8613188565583;81.2782280252262;79.8868727754713;86.6214380245446;86.0928620853349;69.0010503644255;62.3558032689324;88.2767079368761;87.7415107609704;86.5671063480764;90.2189988663727;88.0435605044656;111.50946986288;71.6831119303846;68.1931910118306;64.721837608234;0.0997;0.603;0.3477;-0.0459;0.4243;-0.2522;0.0137;0.2368;275.3289;102.7;102.0;101.8;102.6;103.0;99.4;;;
2007-04-01;84.5;;;;;;;81.6;82.4;1018.52548;34472.73008;1617073.0;1831533.0;100.4;102.9;;;;;;;;;;;;;;;;;;;;;;;;;104113.0;172021.0;;;;;;;;;;;;;;;;;252938.0;252815.0;;;;781888.0;;;;357052.0;424836.0;;;;90997080.0;33.74;4916.82;0.2;13656.34;0.54;-121727.8;-4.84;-103154.64;-4.1;893260.27;35.49;15128.65;0.6;13.79;875645.12;34.79;49.18;20045.46;0.8;360743.89;14.33;753917.32;29.95;1134706.67;45.08;424630.4;327407.84;1026.77;214.98;0.04;-3512.6;-224.77;-0.14;-4539.42;-439.77;-0.18;38811.48;1985.71;1.54;13659.33;-1826.1;0.54;-25152.12;-1.0;117158.01;10568.78;4.65;61017.12;-4350.27;2.42;-14919.06;-2.23;156996.26;12769.47;6.24;71163.85;-6401.14;2.83;-85832.42;-19170.64;-3.41;359228.98;1.06;9.13;33.64;32.87;2.11;575582422.32;11657048.13436;10622063.14255;13486673.24424;-2864610.10169;2516701.6;85.4154536929791;94.4209800891582;73.0396167835673;75.5538407524628;77.2080396293913;65.8698264451955;69.4890320367495;82.8487967031644;81.6341014640135;87.9133633165594;85.1249082047868;83.6565382808211;89.1880393064041;78.9742094382782;82.550777668547;102.554266723544;111.826896677033;85.7601503131721;90.9917533756934;70.3502692430442;76.122530366235;65.2850623983175;70.8466983057607;251.708929243526;160.301106372445;93.0055017788568;91.9822265733191;80.5606660271965;85.5926851007221;106.967712794839;88.5461977629483;94.7512257037642;79.6169973748447;84.8268869126185;82.4422061802663;93.1880002430814;74.9420171564029;77.5507543490623;94.3967853101152;75.6418039531369;79.8536475423145;75.9233921890254;85.4280655459504;63.311273918783;63.5200366767746;87.0181502901596;89.461668937958;81.8534595824625;87.4670791646008;87.9683258421025;115.351861218535;71.350001157321;73.833935424203;66.8374396545626;0.0832;0.2431;0.4157;-0.3376;0.3685;0.4724;0.1126;0.1627;276.2287;100.8;100.7;103.4;103.5;104.1;97.6;;;
2007-05-01;84.4;;;;;;;83.4;82.8;703.42296;34356.12844;1843369.0;2137415.0;108.1;107.5;;;;;;;;;;;;;;;;;;;;;;;;;105844.0;172644.0;;;;;;;;;;;;;;;;;261453.0;253195.0;;;;793133.0;;;;367295.0;425838.0;;;;269870515.0;32.15;4631.04;0.18;13184.34;0.52;-144385.77;-5.67;-126570.39;-4.97;902422.32;35.45;15305.8;0.6;13.59;916746.5;36.01;50.2;19936.84;0.78;359205.06;14.11;772360.73;30.34;1151502.63;45.23;428857.62;334680.11;126.72;-161.08;0.0;-3485.68;126.8;-0.14;-3612.44;287.89;-0.14;38106.45;2043.17;1.5;12234.62;-805.78;0.48;-25871.79;-1.02;127972.99;15185.99;5.03;69632.87;9841.03;2.74;-5344.96;-2.29;166206.16;17068.08;6.53;78381.81;9162.05;3.08;-87824.34;-7906.01;-3.45;370299.48;0.97;10.51;32.82;33.13;2.04;573610679.23;11907517.05736;10837472.7085;14187277.38406;-3349804.67556;2545365.2;100.67628034369;97.5021549940471;85.9352980580447;79.0094951758151;89.0050158850569;75.4384589578718;72.6206646779945;84.6780446128489;94.4597875423649;89.7455668466184;85.7477944729141;92.7601077658905;89.8397611946378;87.1069545513806;84.6176729496693;111.271564974412;109.607806269244;93.2346476611945;90.8126592610668;83.6897451546563;80.2019495923175;82.6106449541271;76.8652936899543;248.192077310666;150.57566192687;101.489218886692;97.2753936389689;90.6977182237803;86.5710678808618;103.531772144118;98.5139589483014;95.5437391565658;89.8862760742093;86.3865200654726;90.6283450676116;99.8551988137768;81.325313042127;77.9890966215684;97.1981379501432;80.3635232524362;78.7783550865148;85.2494618153228;85.5698211630684;77.5093488726887;70.9607677356018;88.5223305883541;86.9923722559455;90.8172771435604;87.6844084950145;86.5652162546132;114.542549353812;84.033892987069;80.0913929538119;68.7582786456442;0.3043;-0.0904;0.6403;0.66;0.7199;0.5768;0.083;0.3472;277.2319;107.8;105.4;104.5;104.0;104.4;97.7;;;
2007-06-01;84.7;;;;;;;82.8;82.5;1098.425265;32770.23836;1772429.0;2120340.0;106.3;108.2;;;;;;;;;;;;;;;;;;;;;;;;;107014.0;173427.0;;;;;;;;;;;;;;;;;267963.0;257083.0;;;;805488.0;;;;374977.0;430511.0;;;;181351253.0;32.26;4614.99;0.18;13092.72;0.51;-164315.56;-6.38;-146607.85;-5.69;905007.8;35.14;15989.08;0.62;13.4;939225.98;36.47;50.49;20604.07;0.8;358216.83;13.91;774910.42;30.09;1153731.32;44.8;406966.32;349894.63;539.83;236.95;0.02;-2208.15;676.7;-0.09;-2748.02;439.76;-0.11;37848.33;2466.42;1.47;10116.62;-865.13;0.39;-27731.66;-1.08;121562.13;8247.68;4.72;64625.37;2773.89;2.51;-5473.79;-2.21;159950.29;10951.05;6.21;72533.84;2585.46;2.82;-87416.43;-8365.57;-3.39;401677.31;0.95;10.24;30.57;34.74;2.05;570676844.49;12011993.79394;10928846.07727;14315282.21722;-3386436.13994999;2575281.9;99.8241207357542;97.8639467481286;80.8993593714547;79.7234857675977;85.1916930026948;71.0275942883202;73.0488665398259;85.4635300996888;91.0353198719446;90.2551007852406;80.6068076258556;90.6417877376313;91.8543513428438;83.6647847458145;85.3949676503339;100.529270827005;114.397988957738;87.721507103443;89.5205324192368;77.9258637833153;78.3547097510992;79.3873564184949;78.3915106185561;203.671059316226;142.267094041497;101.869287943263;99.120794382287;87.4550054905847;88.4689870511553;103.883888125568;92.0236263899884;92.9266454000786;86.4107381251085;87.4370715639003;88.0245419563228;96.3633954904331;79.0397535303873;80.7476151743358;95.621346114937;79.037050231183;80.5798023036708;80.88614174158;87.4638077087048;56.4192645119561;67.1879260977949;87.1396588095226;90.4757130768673;95.8678763711728;91.5306427600752;85.8121158072764;108.730626770587;68.8823233651776;73.9740039139061;70.3216584611344;0.1869;1.6116;-0.026;0.4144;0.172;0.1285;0.0563;0.4936;278.7492;105.4;105.5;104.6;104.1;104.9;97.5;;;
