;ES=F;YM=F;NQ=F;RTY=F;ZB=F;ZN=F;ZF=F;ZT=F;GC=F;MGC=F;SI=F;SIL=F;PL=F;HG=F;PA=F;CL=F;HO=F;NG=F;RB=F;BZ=F;B0=F;ZC=F;ZO=F;KE=F;ZR=F;ZM=F;ZL=F;ZS=F;GF=F;HE=F;LE=F;CC=F;KC=F;CT=F;LBS=F;OJ=F;SB=F
2016-05-01;2095.0;17774.0;4524.25;;164.71875;129.796875;120.546875;109.125;1214.800048828125;1214.800048828125;15.972000122070312;15.972000122070312;978.7000122070312;2.0975000858306885;547.75;49.099998474121094;1.497499942779541;2.2880001068115234;1.61489999294281;49.689998626708984;;404.75;189.0;447.25;1094.0;396.6000061035156;31.81999969482422;1078.5;147.10000610351562;80.57499694824219;121.0999984741211;3059.0;121.55000305175781;63.939998626708984;303.3999938964844;;17.489999771118164
2016-06-01;2090.25;17819.0;4407.0;;172.34375;132.984375;122.40625;109.6171875;1318.4000244140625;1320.5999755859375;18.582000732421875;18.582000732421875;1021.5;2.194499969482422;598.1500244140625;48.33000183105469;1.4846999645233154;2.9240000247955322;1.5013999938964844;49.68000030517578;;358.75;205.25;404.25;1050.5;405.29998779296875;31.3799991607666;1175.0;144.3000030517578;82.8499984741211;120.0;3004.0;144.10000610351562;62.81999969482422;303.8999938964844;;20.149999618530273
2016-07-01;2168.25;18362.0;4726.75;;174.4375;133.046875;122.015625;109.5;1349.0;1349.0;20.312000274658203;20.312000274658203;1147.300048828125;2.2204999923706055;708.4500122070312;41.599998474121094;1.2760000228881836;2.875999927520752;1.3209999799728394;42.459999084472656;;334.5;200.5;409.75;994.0;350.0;30.350000381469727;1032.5;140.0500030517578;68.9749984741211;113.07499694824219;2835.0;146.1999969482422;74.16000366210938;318.3999938964844;;19.049999237060547
2016-08-01;2169.5;18395.0;4773.75;;171.84375;131.875;121.2421875;109.25;1306.9000244140625;1307.9000244140625;18.621999740600586;18.621999740600586;1050.800048828125;2.069499969482422;668.7000122070312;44.70000076293945;1.4101999998092651;2.88700008392334;1.4121999740600586;47.040000915527344;;301.5;161.0;371.25;919.5;312.20001220703125;32.470001220703125;960.0;140.52499389648438;62.849998474121094;111.94999694824219;2921.0;145.89999389648438;65.31999969482422;312.70001220703125;;20.059999465942383
2016-09-01;2160.5;18219.0;4870.25;;168.15625;131.125;121.5078125;109.328125;1313.300048828125;1313.300048828125;19.138999938964844;19.138999938964844;1028.5999755859375;2.2019999027252197;720.5;48.2400016784668;1.527899980545044;2.9059998989105225;1.4874000549316406;49.060001373291016;;336.75;178.25;415.5;988.5;297.8999938964844;33.2400016784668;954.0;123.1500015258789;49.025001525878906;98.9000015258789;2761.0;151.5500030517578;68.29000091552734;336.3999938964844;;22.530000686645508
2016-10-01;2120.0;18062.0;4796.75;;162.71875;129.625;120.796875;109.0703125;1271.5;1273.0999755859375;17.761999130249023;17.761999130249023;975.7999877929688;2.200500011444092;617.4500122070312;46.86000061035156;1.4954999685287476;3.0260000228881836;1.4494999647140503;48.29999923706055;;354.75;220.5;414.75;985.5;316.1000061035156;35.16999816894531;1002.25;121.8499984741211;47.95000076293945;103.0999984741211;2735.0;164.14999389648438;68.86000061035156;298.20001220703125;;21.56999969482422
2016-11-01;2198.75;19132.0;4816.0;;152.65625;125.234375;118.359375;108.6640625;1170.800048828125;1170.800048828125;16.4060001373291;16.4060001373291;908.0999755859375;2.621500015258789;771.6500244140625;49.439998626708984;1.5708999633789062;3.3519999980926514;1.4908000230789185;50.470001220703125;;336.75;199.25;391.25;970.5;316.3999938964844;36.790000915527344;1032.25;128.4250030517578;51.025001525878906;110.75;2387.0;147.5;72.45999908447266;329.79998779296875;;19.809999465942383
2016-12-01;2236.25;19720.0;4864.0;;150.65625;124.28125;118.28125;108.671875;1150.0;1151.699951171875;15.935999870300293;15.935999870300293;901.5999755859375;2.497499942779541;682.6500244140625;53.720001220703125;1.704300045967102;3.7239999771118164;1.6650999784469604;56.130001068115234;;352.0;228.5;418.5;935.5;312.8999938964844;34.41999816894531;996.5;130.4499969482422;66.1500015258789;119.0;2126.0;137.0500030517578;70.6500015258789;316.6000061035156;;19.510000228881836
2017-01-01;2274.5;19792.0;5112.75;;150.84375;124.46875;117.8671875;108.3984375;1208.5999755859375;1208.5999755859375;17.511999130249023;17.511999130249023;993.0;2.7214999198913574;754.3499755859375;52.810001373291016;1.6117000579833984;3.117000102996826;1.5255999565124512;55.70000076293945;;359.75;244.25;429.5;953.5;334.6000061035156;33.849998474121094;1024.5;122.7750015258789;69.07499694824219;115.5999984741211;2103.0;149.5500030517578;74.94000244140625;330.0;;20.450000762939453
2017-02-01;2362.75;20807.0;5332.25;;152.9375;125.109375;118.0703125;108.4921875;1252.5999755859375;1253.9000244140625;18.420000076293945;18.420000076293945;1029.5;2.7039999961853027;770.7000122070312;54.0099983215332;1.6208000183105469;2.7739999294281006;1.5119999647140503;55.59000015258789;;366.75;258.0;451.25;928.5;332.6000061035156;33.689998626708984;1025.0;125.07499694824219;67.5999984741211;126.5999984741211;1943.0;140.6999969482422;75.33000183105469;366.3999938964844;;19.309999465942383
2017-03-01;2359.25;20604.0;5438.5;;150.84375;124.5625;118.078125;108.46875;1247.300048828125;1247.300048828125;18.235000610351562;18.235000610351562;948.2000122070312;2.6465001106262207;798.1500244140625;50.599998474121094;1.5736000537872314;3.190000057220459;1.7000999450683594;52.83000183105469;;364.25;224.25;420.5;989.5;308.3999938964844;31.780000686645508;946.0;133.9499969482422;65.67500305175781;119.94999694824219;2095.0;139.3000030517578;77.33000183105469;381.3999938964844;;16.760000228881836
2017-04-01;2380.5;20874.0;5580.5;;152.96875;125.71875;118.40625;108.3046875;1266.0999755859375;1268.300048828125;17.19099998474121;17.19099998474121;946.2999877929688;2.5964999198913574;826.5499877929688;49.33000183105469;1.503999948501587;3.2760000228881836;1.5479999780654907;51.72999954223633;;358.0;237.5;424.75;913.0;311.70001220703125;31.450000762939453;945.25;149.5500030517578;66.9749984741211;138.0;1844.0;131.0500030517578;80.2300033569336;379.79998779296875;;16.040000915527344
2017-05-01;2411.0;21002.0;5793.25;;155.125;126.5625;118.8125;108.3515625;1272.0;1272.0;17.368000030517578;17.368000030517578;948.5;2.5769999027252197;819.8499755859375;48.31999969482422;1.5153000354766846;3.071000099182129;1.6122000217437744;50.310001373291016;;372.0;247.5;431.75;1113.0;298.1000061035156;31.34000015258789;916.0;152.5749969482422;81.92500305175781;124.42500305175781;2048.0;129.35000610351562;76.9800033569336;345.1000061035156;;14.869999885559082
2017-06-01;2421.0;21300.0;5652.75;;153.6875;125.53125;118.515625;108.3359375;1240.699951171875;1242.300048828125;16.56800079345703;16.56800079345703;923.7000122070312;2.6989998817443848;849.0;46.040000915527344;1.4754999876022339;3.0350000858306885;1.5152000188827515;47.91999816894531;;370.5;290.0;511.25;1150.5;304.3999938964844;32.93000030517578;942.25;147.9250030517578;90.625;119.0999984741211;1903.0;124.05000305175781;75.30999755859375;365.8999938964844;;13.680000305175781
2017-07-01;2468.0;21842.0;5882.5;1424.699951171875;152.96875;125.890625;118.1484375;108.171875;1266.5999755859375;1266.5999755859375;16.75;16.75;937.7000122070312;2.888000011444092;890.5;50.16999816894531;1.651900053024292;2.7939999103546143;1.7058000564575195;52.650001525878906;;370.75;284.25;474.75;1226.0;318.6000061035156;34.709999084472656;994.5;146.1750030517578;80.30000305175781;112.0;2060.0;139.25;70.5;378.29998779296875;;14.90999984741211
2017-08-01;2470.0;21950.0;5990.75;1405.0;157.375;127.25;118.78125;108.2734375;1316.199951171875;1318.5;17.479999542236328;17.479999542236328;996.7999877929688;3.0789999961853027;931.9500122070312;47.22999954223633;1.7575000524520874;3.0399999618530273;2.139899969100952;52.380001068115234;;342.25;223.5;408.75;1255.0;294.29998779296875;34.709999084472656;936.25;142.72500610351562;61.400001525878906;104.5250015258789;1966.0;128.14999389648438;71.4800033569336;385.70001220703125;;14.399999618530273
2017-09-01;2516.0;22346.0;5982.5;1492.9000244140625;152.8125;125.3125;117.9765625;108.0703125;1281.5;1281.5;16.60700035095215;16.60700035095215;910.2999877929688;2.9375;937.9500122070312;51.66999816894531;1.8116999864578247;3.006999969482422;1.6065000295639038;57.540000915527344;;355.25;251.25;442.75;1199.5;311.5;32.56999969482422;968.25;152.22500610351562;55.400001525878906;109.0999984741211;2043.0;128.0500030517578;69.08000183105469;402.20001220703125;;13.539999961853027
2017-10-01;2572.75;23325.0;6249.75;1502.699951171875;152.46875;124.9375;117.1875;107.6796875;1267.0;1270.5;16.645000457763672;16.645000457763672;915.7999877929688;3.0920000076293945;980.5499877929688;54.380001068115234;1.8845000267028809;2.8959999084472656;1.7796000242233276;61.369998931884766;;345.75;264.75;416.5;1129.0;311.79998779296875;34.75;973.75;159.4250030517578;68.0;120.5;2094.0;125.0999984741211;68.37999725341797;458.3999938964844;;14.739999771118164
2017-11-01;2648.0;24274.0;6369.0;1545.4000244140625;152.84375;124.3125;116.578125;107.375;1273.199951171875;1273.199951171875;16.381999969482422;16.381999969482422;941.2999877929688;3.0369999408721924;1006.5999755859375;57.400001525878906;1.892699956893921;3.0250000953674316;1.7283999919891357;63.56999969482422;;341.75;247.75;414.5;1253.0;324.5;33.75;985.75;154.1750030517578;64.2750015258789;119.9000015258789;2048.0;126.30000305175781;75.04000091552734;427.70001220703125;;15.079999923706055
2017-12-01;2676.0;24735.0;6408.75;1536.5;153.0;124.046875;116.3671875;107.28125;1306.300048828125;1309.300048828125;17.059999465942383;17.059999465942383;934.2000122070312;3.2795000076293945;1073.75;60.41999816894531;2.075500011444092;2.953000068664551;1.7992000579833984;66.5999984741211;;350.75;241.0;427.25;1168.0;312.6000061035156;33.08000183105469;951.75;146.0;71.7750015258789;123.0;1892.0;126.19999694824219;78.62999725341797;448.0;;15.15999984741211
2018-01-01;2825.75;26136.0;6962.5;1576.0;147.8125;121.578125;114.7109375;106.6171875;1339.0;1339.0;17.20400047302246;17.20400047302246;1001.2999877929688;3.184000015258789;1027.5;64.7300033569336;2.069200038909912;2.994999885559082;1.9075000286102295;69.05000305175781;;361.5;265.5;467.25;1244.0;337.79998779296875;33.06999969482422;995.75;145.0500030517578;73.2249984741211;123.8499984741211;1996.0;121.8499984741211;77.27999877929688;470.8999938964844;;13.229999542236328
2018-02-01;2714.5;25038.0;6865.0;1511.199951171875;144.4375;120.65625;114.2265625;106.4921875;1315.5;1317.9000244140625;16.323999404907227;16.323999404907227;986.5999755859375;3.1075000762939453;1047.199951171875;61.63999938964844;1.913599967956543;2.6670000553131104;1.757699966430664;65.77999877929688;;374.5;263.0;508.25;1239.0;394.20001220703125;31.959999084472656;1045.0;144.75;67.2249984741211;127.5;2240.0;121.05000305175781;81.6500015258789;516.5999755859375;;13.479999542236328
2018-03-01;2643.0;24147.0;6594.0;1531.199951171875;146.625;121.140625;114.734375;106.546875;1322.800048828125;1322.800048828125;16.222999572753906;16.222999572753906;927.2999877929688;3.0190000534057617;944.7999877929688;64.94000244140625;2.02839994430542;2.7330000400543213;2.017899990081787;70.2699966430664;;387.75;225.0;467.25;1235.5;384.0;31.8700008392334;1044.75;135.60000610351562;57.25;113.75;2556.0;118.1500015258789;81.45999908447266;515.7000122070312;;12.350000381469727
2018-04-01;2647.0;24131.0;6613.0;1543.800048828125;143.84375;119.625;113.5078125;106.0234375;1316.199951171875;1319.199951171875;16.312000274658203;16.312000274658203;899.0;3.052500009536743;962.75;68.56999969482422;2.1673998832702637;2.763000011444092;2.129199981689453;75.16999816894531;;392.5;225.5;518.5;1278.5;392.1000061035156;30.350000381469727;1037.75;140.1750030517578;66.30000305175781;123.75;2845.0;120.6500015258789;84.68000030517578;577.2000122070312;;11.520000457763672
2018-05-01;2705.5;24417.0;6977.0;1634.199951171875;146.0;120.734375;114.109375;106.2265625;1300.0999755859375;1300.0999755859375;16.402000427246094;16.402000427246094;902.7999877929688;3.058000087738037;974.5;67.04000091552734;2.1914000511169434;2.9519999027252197;2.1603000164031982;77.58999633789062;;394.0;244.75;542.5;1156.0;375.29998779296875;31.1200008392334;1018.5;147.39999389648438;76.625;105.05000305175781;2454.0;123.69999694824219;93.1500015258789;597.0999755859375;;12.789999961853027
2018-06-01;2721.5;24265.0;7066.75;1647.5;145.0;120.1875;113.9453125;106.0703125;1251.300048828125;1254.5;16.104000091552734;16.104000091552734;852.4000244140625;2.9509999752044678;958.2999877929688;74.1500015258789;2.2093000411987305;2.9240000247955322;2.1791000366210938;79.44000244140625;;350.25;250.5;470.75;1161.0;332.79998779296875;29.1200008392334;858.5;151.3249969482422;82.875;107.0;2476.0;111.5;85.37999725341797;569.2999877929688;;11.859999656677246
2018-07-01;2817.0;25395.0;7244.75;1672.4000244140625;142.96875;119.421875;113.125;105.6875;1223.699951171875;1223.699951171875;15.5;15.5;840.9000244140625;2.819000005722046;939.9000244140625;68.76000213623047;2.1319000720977783;2.7820000648498535;2.1291000843048096;74.25;;372.25;235.75;556.5;1191.5;341.20001220703125;28.729999542236328;903.75;149.3249969482422;61.125;107.67500305175781;2170.0;109.9000015258789;90.27999877929688;455.3999938964844;;10.550000190734863
2018-08-01;2902.0;25988.0;7661.25;1740.5999755859375;144.96875;120.390625;113.625;105.828125;1200.300048828125;1201.5999755859375;14.437999725341797;14.437999725341797;794.7999877929688;2.6489999294281006;973.5;69.80000305175781;2.241300106048584;2.9159998893737793;2.143699884414673;77.41999816894531;;351.0;243.5;523.0;1083.0;303.70001220703125;28.3700008392334;833.0;149.4499969482422;50.42499923706055;106.80000305175781;2323.0;98.0999984741211;82.30999755859375;437.6000061035156;;10.600000381469727
2018-09-01;2919.0;26476.0;7655.25;1700.800048828125;140.5;118.78125;112.828125;105.5625;1191.5;1191.5;14.623000144958496;14.623000144958496;818.7000122070312;2.7869999408721924;1090.800048828125;73.25;2.351799964904785;3.007999897003174;2.1012001037597656;82.72000122070312;;356.25;264.75;511.25;978.0;305.3999938964844;28.68000030517578;845.5;158.1750030517578;62.17499923706055;113.44999694824219;2057.0;102.44999694824219;76.76000213623047;344.3999938964844;;10.420000076293945
2018-10-01;2711.0;25077.0;6975.5;1511.9000244140625;138.125;118.4375;112.3828125;105.328125;1212.300048828125;1215.0;14.229000091552734;14.229000091552734;839.4000244140625;2.6635000705718994;1085.0999755859375;65.30999755859375;2.2618000507354736;3.260999917984009;1.7680000066757202;75.47000122070312;;363.25;276.5;493.25;1058.0;306.3999938964844;28.020000457763672;839.0;153.47500610351562;58.45000076293945;115.8499984741211;2234.0;112.69999694824219;76.86000061035156;311.5;;13.1899995803833
2018-11-01;2758.25;25539.0;6949.5;1534.5999755859375;140.53125;119.546875;112.9765625;105.46875;1220.199951171875;1220.199951171875;14.093999862670898;14.093999862670898;798.0;2.7774999141693115;1168.5999755859375;50.93000030517578;1.8454999923706055;4.611999988555908;1.4413000345230103;58.709999084472656;;366.5;288.25;486.5;1088.5;308.29998779296875;27.81999969482422;894.75;145.22500610351562;57.875;116.92500305175781;2144.0;103.25;77.16000366210938;323.8999938964844;;12.84000015258789
2018-12-01;2505.25;23268.0;6333.25;1349.0;146.0;122.015625;114.609375;106.0546875;1278.300048828125;1281.300048828125;15.432999610900879;15.432999610900879;795.9000244140625;2.628000020980835;1253.9000244140625;45.40999984741211;1.680799961090088;2.940000057220459;1.323699951171875;52.279998779296875;;375.0;275.25;488.75;1009.5;306.20001220703125;27.549999237060547;882.5;148.85000610351562;60.974998474121094;124.80000305175781;2416.0;101.8499984741211;72.19999694824219;332.5;;12.029999732971191
2019-01-01;2704.5;24976.0;6914.75;1500.199951171875;146.6875;122.46875;114.859375;106.1640625;1319.699951171875;1319.699951171875;16.02199935913086;16.02199935913086;820.5;2.7890000343322754;1338.300048828125;53.790000915527344;1.8788000345230103;2.813999891281128;1.3626999855041504;61.88999938964844;;376.5;282.5;499.0;1061.0;310.0;30.170000076293945;915.25;142.10000610351562;56.25;124.80000305175781;2168.0;105.9000015258789;74.4000015258789;416.20001220703125;;12.729999542236328
2019-02-01;2784.75;25913.0;7102.5;1575.5;145.125;121.75;114.46875;105.98046875;1312.800048828125;1316.0999755859375;15.538000106811523;15.538000106811523;873.0;2.950000047683716;1532.0;57.220001220703125;2.0234999656677246;2.812000036239624;1.6292999982833862;66.02999877929688;;362.0;252.0;441.0;1039.5;302.29998779296875;29.959999084472656;897.5;142.875;55.875;129.9499969482422;2238.0;95.19999694824219;71.73999786376953;385.6000061035156;;12.729999542236328
2019-03-01;2837.75;25933.0;7400.5;1543.800048828125;149.65625;124.21875;115.765625;106.4375;1293.0;1293.0;15.0600004196167;15.0600004196167;848.9000244140625;2.936000108718872;1345.0;60.13999938964844;1.9733999967575073;2.6619999408721924;1.8955999612808228;68.38999938964844;;356.5;269.0;430.0;1085.0;306.5;28.360000610351562;884.25;145.25;77.375;125.69999694824219;2280.0;94.5;77.61000061035156;360.20001220703125;;12.529999732971191
2019-04-01;2948.5;26584.0;7800.0;1594.199951171875;147.46875;123.671875;115.640625;106.50390625;1282.800048828125;1285.699951171875;14.899999618530273;14.899999618530273;888.0999755859375;2.9014999866485596;1387.4000244140625;63.90999984741211;2.081199884414673;2.575000047683716;2.123199939727783;72.80000305175781;;353.25;305.0;386.25;1027.5;296.0;27.579999923706055;841.25;141.60000610351562;84.30000305175781;123.75;2368.0;91.8499984741211;75.9800033569336;341.20001220703125;;11.989999771118164
2019-05-01;2752.5;24820.0;7133.5;1466.5;154.375;126.375;117.1953125;107.04296875;1305.800048828125;1305.800048828125;14.529999732971191;14.529999732971191;792.5999755859375;2.6459999084472656;1333.9000244140625;53.5;1.8417999744415283;2.4539999961853027;1.8020000457763672;64.48999786376953;;427.0;314.5;473.0;1081.5;321.29998779296875;27.59000015258789;877.75;133.125;81.7249984741211;108.4749984741211;2400.0;104.5999984741211;68.08000183105469;305.5;;12.100000381469727
2019-06-01;2944.25;26593.0;7693.75;1567.0999755859375;155.59375;127.96875;118.015625;107.375;1409.699951171875;1413.699951171875;15.253000259399414;15.253000259399414;835.5;2.7054998874664307;1532.4000244140625;58.470001220703125;1.944599986076355;2.308000087738037;1.9424999952316284;66.55000305175781;;420.25;273.0;451.5;1127.5;313.1000061035156;28.239999771118164;899.75;136.85000610351562;72.0999984741211;110.5;2450.0;108.25;63.150001525878906;378.8999938964844;;12.319999694824219
2019-07-01;2982.25;26855.0;7866.75;1576.699951171875;155.59375;127.421875;117.5546875;107.203125;1426.0999755859375;1426.0999755859375;16.34600067138672;16.34600067138672;876.0999755859375;2.6579999923706055;1519.199951171875;58.58000183105469;1.9550000429153442;2.2330000400543213;1.9019999504089355;65.16999816894531;;400.25;256.0;422.75;1194.5;298.20001220703125;27.75;864.0;141.52499389648438;79.32499694824219;106.9000015258789;2345.0;99.6500015258789;63.220001220703125;343.8999938964844;;12.210000038146973
2019-08-01;2924.75;26406.0;7690.75;1494.199951171875;166.0625;131.046875;119.53125;107.79296875;1519.0999755859375;1523.0;18.184999465942383;18.184999465942383;929.5999755859375;2.5329999923706055;1538.5999755859375;55.099998474121094;1.8281999826431274;2.2850000858306885;1.6133999824523926;60.43000030517578;;358.0;262.25;378.25;1167.0;289.29998779296875;28.639999389648438;857.0;132.39999389648438;63.525001525878906;105.0;2161.0;93.5999984741211;59.04999923706055;374.5;;11.140000343322754
2019-09-01;2978.5;26901.0;7770.5;1525.0;162.3125;130.3125;118.7265625;107.5;1465.699951171875;1465.699951171875;16.898000717163086;16.898000717163086;883.4000244140625;2.564500093460083;1648.9000244140625;54.06999969482422;1.9055999517440796;2.3299999237060547;1.6049000024795532;60.779998779296875;;388.0;275.75;415.0;1201.5;295.8999938964844;28.989999771118164;906.0;142.39999389648438;65.44999694824219;104.57499694824219;2442.0;101.1500015258789;59.75;367.1000061035156;;11.920000076293945
2019-10-01;3035.75;26982.0;8090.25;1563.4000244140625;161.375;130.296875;119.203125;107.80078125;1511.4000244140625;1514.800048828125;18.013999938964844;18.013999938964844;930.0;2.632999897003174;1758.0999755859375;54.18000030517578;1.878000020980835;2.632999897003174;1.6311999559402466;60.22999954223633;;390.0;297.25;419.75;1173.0;304.3999938964844;30.75;916.75;145.9499969482422;66.0;111.67500305175781;2403.0;101.94999694824219;64.44000244140625;396.20001220703125;;12.479999542236328
2019-11-01;3143.75;28073.0;8417.5;1623.800048828125;159.75;129.296875;118.640625;107.58203125;1465.5999755859375;1465.5999755859375;16.9689998626709;16.9689998626709;897.9000244140625;2.6419999599456787;1815.5999755859375;55.16999816894531;1.8789000511169434;2.2809998989105225;1.597000002861023;62.43000030517578;;371.25;321.25;438.75;1248.5;290.8999938964844;30.420000076293945;876.75;142.27499389648438;62.025001525878906;121.19999694824219;2617.0;118.55000305175781;64.4000015258789;416.6000061035156;;12.9399995803833
2019-12-01;3231.0;28508.0;8752.25;1670.5999755859375;155.90625;128.421875;118.4609375;107.6484375;1519.5;1523.0999755859375;17.827999114990234;17.827999114990234;971.4000244140625;2.7939999103546143;1909.0999755859375;61.060001373291016;2.0283000469207764;2.188999891281128;1.6978000402450562;68.37999725341797;;387.75;292.0;486.0;1313.5;299.8999938964844;34.4900016784668;943.0;145.3249969482422;71.42500305175781;124.69999694824219;2540.0;129.6999969482422;69.05000305175781;405.29998779296875;;13.420000076293945
2020-01-01;3224.0;28196.0;8997.75;1614.699951171875;163.53125;131.65625;120.3203125;108.1796875;1582.9000244140625;1582.9000244140625;17.972000122070312;17.972000122070312;959.2000122070312;2.5199999809265137;2246.60009765625;51.560001373291016;1.624500036239624;1.840999960899353;1.488700032234192;58.15999984741211;;381.25;303.75;465.5;1361.0;291.0;29.940000534057617;872.5;136.0749969482422;57.125;121.375;2777.0;102.6500015258789;67.5;435.5;;14.609999656677246
2020-02-01;2951.0;25364.0;8454.0;1474.9000244140625;171.375;134.84375;122.2734375;108.9296875;1564.0999755859375;1566.699951171875;16.386999130249023;16.386999130249023;862.7999877929688;2.5460000038146973;2508.800048828125;44.7599983215332;1.4905999898910522;1.684000015258789;1.3954999446868896;50.52000045776367;;366.5;268.75;445.5;1351.5;298.6000061035156;28.309999465942383;883.5;131.27499389648438;62.275001525878906;112.69999694824219;2760.0;110.0999984741211;61.59000015258789;399.3999938964844;;14.460000038146973
2020-03-01;2569.75;21751.0;7786.25;1147.5999755859375;179.0625;138.6875;125.203125;110.171875;1583.4000244140625;1583.4000244140625;14.097999572753906;14.097999572753906;724.4000244140625;2.240000009536743;2333.300048828125;20.479999542236328;1.0120999813079834;1.6399999856948853;0.573199987411499;22.739999771118164;;340.75;264.25;493.0;1403.5;321.5;27.010000228881836;886.0;121.92500305175781;52.20000076293945;101.82499694824219;2249.0;119.55000305175781;51.130001068115234;278.5;;10.420000076293945
2020-04-01;2902.5;24230.0;8988.5;1306.699951171875;181.03125;139.0625;125.484375;110.21484375;1684.199951171875;1694.199951171875;14.89799976348877;14.89799976348877;809.5;2.3540000915527344;1952.0999755859375;18.84000015258789;0.7318999767303467;1.9490000009536743;0.6977999806404114;25.270000457763672;;311.5;307.0;482.25;1715.5;289.6000061035156;26.229999542236328;850.25;119.17500305175781;59.125;90.0;2432.0;104.6500015258789;58.060001373291016;319.70001220703125;;10.390000343322754
2020-05-01;3042.0;25378.0;9560.25;1392.800048828125;180.0;139.375;125.8203125;110.28125;1736.9000244140625;1736.9000244140625;18.440000534057617;18.440000534057617;870.5;2.426500082015991;1934.5;35.4900016784668;0.9646999835968018;1.8489999771118164;1.0259000062942505;35.33000183105469;;325.75;324.25;470.5;1721.5;283.20001220703125;27.3799991607666;840.75;135.35000610351562;56.849998474121094;99.7249984741211;2454.0;96.30000305175781;57.59000015258789;367.1000061035156;;10.90999984741211
2020-06-01;3090.25;25689.0;10147.25;1437.5999755859375;178.5625;139.171875;125.984375;110.27734375;1793.0;1800.5;18.541000366210938;18.541000366210938;840.7000122070312;2.7135000228881836;1945.4000244140625;39.27000045776367;1.1780999898910522;1.7510000467300415;1.2000999450683594;41.150001525878906;;338.5;333.5;435.5;1450.5;286.29998779296875;27.979999542236328;884.25;132.85000610351562;45.17499923706055;91.6500015258789;2251.0;100.05000305175781;60.97999954223633;435.70001220703125;;11.84000015258789
2020-07-01;3263.5;26319.0;10890.5;1477.800048828125;182.28125;140.078125;126.125;110.4921875;1962.800048828125;1962.800048828125;24.18899917602539;24.18899917602539;912.2000122070312;2.8589999675750732;2135.300048828125;40.27000045776367;1.2171000242233276;1.7990000247955322;1.1871000528335571;43.29999923706055;;316.0;276.25;442.5;1159.5;289.29998779296875;30.90999984741211;897.5;144.6750030517578;52.0;102.82499694824219;2400.0;118.94999694824219;62.29999923706055;585.7999877929688;;12.640000343322754
2020-08-01;3499.0;28416.0;12114.0;1561.300048828125;177.375;139.40625;125.9140625;110.42578125;1967.5999755859375;1970.5;28.437000274658203;28.437000274658203;935.7000122070312;3.0409998893737793;2245.39990234375;42.61000061035156;1.1960999965667725;2.630000114440918;1.2761000394821167;45.099998474121094;;348.5;274.25;470.5;1249.0;304.6000061035156;32.959999084472656;951.25;140.3000030517578;53.599998474121094;104.5;2723.0;129.8000030517578;64.41000366210938;928.0;;12.65999984741211
2020-09-01;3352.0;27664.0;11407.25;1504.4000244140625;176.28125;139.53125;125.921875;110.453125;1887.5;1887.5;23.433000564575195;23.433000564575195;901.0;3.0285000801086426;2321.300048828125;40.220001220703125;1.145400047302246;2.5269999504089355;1.2007999420166016;40.95000076293945;;379.0;285.75;509.75;1247.5;339.70001220703125;33.369998931884766;1023.5;141.35000610351562;72.80000305175781;108.55000305175781;2546.0;110.94999694824219;64.48999786376953;612.2000122070312;;13.069999694824219
2020-10-01;3264.75;26394.0;11046.25;1536.800048828125;172.46875;138.21875;125.6015625;110.421875;1877.4000244140625;1879.9000244140625;23.617000579833984;23.617000579833984;844.5999755859375;3.0434999465942383;2210.300048828125;35.790000915527344;1.0813000202178955;3.3540000915527344;1.0494999885559082;37.459999084472656;;398.5;297.25;541.25;1252.5;378.6000061035156;33.61000061035156;1056.5;137.39999389648438;65.57499694824219;105.9749984741211;2293.0;104.4000015258789;68.91999816894531;495.6000061035156;;14.359999656677246
2020-11-01;3623.25;29629.0;12277.0;1820.0999755859375;173.78125;138.53125;125.6953125;110.421875;1775.699951171875;1775.699951171875;22.534000396728516;22.534000396728516;964.0999755859375;3.4205000400543213;2392.800048828125;45.34000015258789;1.3559000492095947;2.881999969482422;1.248900055885315;47.59000015258789;;419.75;284.75;545.75;1255.5;393.1000061035156;37.880001068115234;1168.5;141.0500030517578;67.57499694824219;110.17500305175781;3008.0;120.69999694824219;70.58999633789062;636.7999877929688;;14.510000228881836
2020-12-01;3748.75;30497.0;12885.5;1974.800048828125;173.1875;138.078125;125.859375;110.48828125;1893.0999755859375;1895.0999755859375;26.332000732421875;26.332000732421875;1075.4000244140625;3.5139999389648438;2448.5;48.52000045776367;1.4763000011444092;2.5390000343322754;1.408400058746338;51.34000015258789;;484.0;360.75;603.5;1240.0;434.3999938964844;43.33000183105469;1315.25;138.9499969482422;70.2750015258789;112.94999694824219;2603.0;128.25;78.12000274658203;873.0999755859375;;15.489999771118164
2021-01-01;3705.25;29879.0;12911.25;2068.199951171875;168.71875;137.03125;125.875;110.48828125;1847.300048828125;1847.300048828125;26.899999618530273;26.899999618530273;1075.5;3.573499917984009;2305.199951171875;52.20000076293945;1.6003999710083008;2.563999891281128;1.5724999904632568;55.880001068115234;;547.0;349.5;638.0;1346.0;431.0;44.619998931884766;1370.0;137.72500610351562;69.80000305175781;115.05000305175781;2531.0;122.94999694824219;80.63999938964844;887.0;;15.829999923706055
